ts,bid,ask
1754006781300,29740.983228332916,29741.015082168276
1754006781600,29747.494619786154,29747.504431724567
1754006781900,29735.378663063457,29735.384728366414
1754006782200,29730.682693949424,29730.723735096388
1754006782500,29728.87208354102,29729.065988445167
1754006782800,29736.523995863026,29736.53129791317
1754006783100,29724.42044613404,29724.448566131505
1754006783400,29737.227202968865,29737.227898044195
1754006783700,29739.073087346987,29739.09068069858
1754006784000,29750.52752028222,29750.624894066485
1754006784300,29760.370214795763,29760.42047743013
1754006784600,29767.633778875002,29767.652337681197
1754006784900,29769.725316538854,29769.7333207291
1754006785200,29750.063125615015,29750.168732654834
1754006785500,29740.629259172845,29740.754909546584
1754006785800,29729.518519655037,29729.547931244895
1754006786100,29728.5305141606,29728.601166623193
1754006786400,29736.114337998137,29736.16401759193
1754006786700,29720.983924125954,29721.02307332769
1754006787000,29717.284991844317,29717.316302723833
1754006787300,29702.948480466206,29702.952419027242
1754006787600,29693.03133609179,29693.03355565046
1754006787900,29702.592623695436,29702.6075763639
1754006788200,29704.803569445336,29704.826752317982
1754006788500,29719.642455809273,29719.672182590035
1754006788800,29731.555019097126,29731.555432402864
1754006789100,29721.2738343823,29721.318566255126
1754006789400,29706.313700521914,29706.31638065878
1754006789700,29725.11133201839,29725.12554969324
1754006790000,29724.21462819252,29724.2644927635
1754006790300,29710.18421582845,29710.26044829088
1754006790600,29717.68259232293,29717.79989578966
1754006790900,29719.541102601394,29719.556350846604
1754006791200,29712.282810218498,29712.3844492506
1754006791500,29709.79711960408,29709.801566861745
1754006791800,29712.377503763262,29712.390398920248
1754006792100,29710.63314759406,29710.65783698619
1754006792400,29714.099463238446,29714.110002846173
1754006792700,29714.76749783674,29714.781215407977
1754006793000,29712.576150312132,29712.580269996775
1754006793300,29718.248589121897,29718.248950402318
1754006793600,29720.9856625807,29721.05079633236
1754006793900,29731.76841045868,29731.785471347044
1754006794200,29727.91436883818,29727.928236698128
1754006794500,29726.05525869555,29726.07309305845
1754006794800,29714.898257267538,29715.0388090622
1754006795100,29728.03855558801,29728.09459941981
1754006795400,29718.957001238807,29718.996156928944
1754006795700,29718.431562839047,29718.503264124978
1754006796000,29710.20020982841,29710.22178344333
1754006796300,29716.609881467815,29716.62569948132
1754006796600,29719.09435349634,29719.111329975163
1754006796900,29707.661280315715,29707.74271048173
1754006797200,29703.006439752193,29703.116029715828
1754006797500,29688.014146295274,29688.221103881297
1754006797800,29700.60083412038,29700.662938369143
1754006798100,29697.990803336328,29698.031119626048
1754006798400,29682.86169977803,29682.884648542033
1754006798700,29678.51369037836,29678.536900448682
1754006799000,29687.90306689018,29687.9300354095
1754006799300,29704.843919417202,29704.84452645378
1754006799600,29712.82174285082,29712.839232394093
1754006799900,29703.692805157123,29703.740059377276
1754006800200,29703.601614967774,29703.620998012295
1754006800500,29718.142377024014,29718.267661760598
1754006800800,29713.50185116273,29713.53281007543
1754006801100,29708.061653380948,29708.075816629902
1754006801400,29703.30135448048,29703.365718244426
1754006801700,29689.862828694684,29689.90381923862
1754006802000,29701.184129654626,29701.26468212025
1754006802300,29709.18518830492,29709.197829693094
1754006802600,29708.41380224515,29708.467834695497
1754006802900,29719.913441124016,29719.93102752416
1754006803200,29724.53523206308,29724.61236033453
1754006803500,29736.454444920033,29736.490644488804
1754006803800,29741.527430038183,29741.54834126498
1754006804100,29735.915845399948,29735.934679348364
1754006804400,29724.420544675286,29724.465238906396
1754006804700,29737.689845932484,29737.716404423616
1754006805000,29734.588668703993,29734.605476714463
1754006805300,29721.258202342415,29721.287595324266
1754006805600,29717.303193923228,29717.400689963895
1754006805900,29715.181637335107,29715.181961403057
1754006806200,29723.250592786775,29723.325747704293
1754006806500,29734.282359969435,29734.296579612335
1754006806800,29727.162620852934,29727.23068610348
1754006807100,29718.903399727806,29719.003563131406
1754006807400,29718.64407364014,29718.674371067387
1754006807700,29703.74456724725,29703.754144707786
1754006808000,29707.137895756074,29707.16582967303
1754006808300,29707.135936718718,29707.161956566917
1754006808600,29708.383996384724,29708.470752756406
1754006808900,29694.6426850769,29694.705350596734
1754006809200,29685.386280334085,29685.402282725187
1754006809500,29697.455387693153,29697.48708841401
1754006809800,29684.253658655907,29684.27544566182
1754006810100,29691.793630345175,29691.80125154583
1754006810400,29697.753679978403,29697.7793176925
1754006810700,29695.7132500392,29695.779859501356
1754006811000,29685.846036089526,29685.868596427805
1754006811300,29687.27804353879,29687.29818495627
1754006811600,29683.30611866676,29683.392987063486
1754006811900,29680.579319786815,29680.582492142687
1754006812200,29680.478694862624,29680.49588442899
1754006812500,29675.459002622,29675.46843830532
1754006812800,29671.67156121252,29671.73142483239
1754006813100,29666.94247218855,29666.97445368643
1754006813400,29655.462077429864,29655.48354971541
1754006813700,29657.522533383606,29657.553132445464
1754006814000,29650.829034520906,29650.8459317084
1754006814300,29634.54703430056,29634.620020782608
1754006814600,29630.07120472834,29630.311872045877
1754006814900,29629.396870490124,29629.445909614584
1754006815200,29624.181837693326,29624.19688269716
1754006815500,29607.59745520807,29607.60742679927
1754006815800,29614.32759781589,29614.38322481031
1754006816100,29617.45518969993,29617.61375608043
1754006816400,29627.052651939823,29627.064177814773
1754006816700,29628.51952727505,29628.61719662341
1754006817000,29618.3129955347,29618.319642307088
1754006817300,29616.823125195326,29616.85897434553
1754006817600,29610.3984343676,29610.418149883088
1754006817900,29625.884801440072,29625.896070778188
1754006818200,29625.470631975546,29625.48661491335
1754006818500,29628.467425512445,29628.496194484916
1754006818800,29616.418805494588,29616.47481943227
1754006819100,29604.299958985797,29604.319322427426
1754006819400,29600.549815575552,29600.6048334673
1754006819700,29606.89024014742,29606.93850316655
1754006820000,29609.66385402327,29609.72261097839
1754006820300,29614.411904490673,29614.48108857198
1754006820600,29599.220234706972,29599.26358647361
1754006820900,29607.931466175003,29607.99501439063
1754006821200,29601.332877432622,29601.343029271673
1754006821500,29617.44195625588,29617.449854365022
1754006821800,29630.67162809208,29630.776410295723
1754006822100,29639.937638724758,29640.01385061329
1754006822400,29646.951708123368,29646.95488569567
1754006822700,29633.709267890077,29633.726991972337
1754006823000,29659.618458398454,29659.62224568461
1754006823300,29658.487397659694,29658.51891829847
1754006823600,29669.29360795771,29669.331645267575
1754006823900,29665.06009306077,29665.111784146982
1754006824200,29659.94031089237,29659.981920555732
1754006824500,29648.7405087865,29648.762023237232
1754006824800,29647.754508293972,29647.77904844513
1754006825100,29649.135663618574,29649.140651054593
1754006825400,29652.04232511534,29652.047242610795
1754006825700,29662.226768829543,29662.318004658
1754006826000,29666.480100992932,29666.480412315093
1754006826300,29670.528603787734,29670.534085515614
1754006826600,29669.77671774838,29669.900445151627
1754006826900,29689.39941438699,29689.434270378577
1754006827200,29681.344916775844,29681.556631801606
1754006827500,29695.420451340797,29695.448587324892
1754006827800,29676.208272484833,29676.25946751721
1754006828100,29667.902749555666,29667.93661343772
1754006828400,29669.187638164403,29669.19207201116
1754006828700,29669.71003730125,29669.74281102451
1754006829000,29696.819479596452,29696.854536309904
1754006829300,29721.720553963376,29721.72950193629
1754006829600,29706.678032190714,29706.734849715373
1754006829900,29695.362008995544,29695.36519005272
1754006830200,29693.51644049862,29693.525960901898
1754006830500,29712.476838119812,29712.525857663593
1754006830800,29719.48861824379,29719.496156468434
1754006831100,29726.85711020088,29726.864843457304
1754006831400,29711.97778510956,29711.980887563728
1754006831700,29703.25273090724,29703.292126389533
1754006832000,29678.88402882708,29678.895719704233
1754006832300,29668.6064196933,29668.62321528163
1754006832600,29670.075425686817,29670.0798421684
1754006832900,29677.60742344011,29677.62975519859
1754006833200,29662.693309727252,29662.71145225588
1754006833500,29666.989252849402,29666.99528567925
1754006833800,29679.69087528411,29679.744809593638
1754006834100,29679.276401356197,29679.29738917668
1754006834400,29679.70539689335,29679.721434721007
1754006834700,29685.311529352504,29685.416706563963
1754006835000,29688.40227370115,29688.408692372413
1754006835300,29695.353967680443,29695.402557641413
1754006835600,29684.546509002743,29684.558358281647
1754006835900,29681.215499002323,29681.252106890188
1754006836200,29683.803948171742,29683.94050437466
1754006836500,29679.08182633762,29679.096709832156
1754006836800,29690.891958135777,29690.998641004153
1754006837100,29698.10322051974,29698.121537286526
1754006837400,29710.593926297042,29710.635502503043
1754006837700,29725.13523798458,29725.139272145792
1754006838000,29737.63202138034,29737.71250161442
1754006838300,29751.56642399872,29751.65145486304
1754006838600,29756.302401374676,29756.374485866763
1754006838900,29754.997263294626,29755.03151434266
1754006839200,29778.477082247176,29778.625619257276
1754006839500,29769.364982186533,29769.379295027946
1754006839800,29763.27151594413,29763.340740546628
1754006840100,29755.413651055922,29755.494750721937
1754006840400,29756.965163355973,29757.00458284002
1754006840700,29763.136843998876,29763.13996079782
1754006841000,29769.393097227476,29769.44865620511
1754006841300,29771.396078105445,29771.42643058721
1754006841600,29752.33479789224,29752.440035518368
1754006841900,29755.622111125216,29755.772540570943
1754006842200,29765.526126516957,29765.532545559585
1754006842500,29763.221638402076,29763.279695160894
1754006842800,29764.785665663152,29764.855096540454
1754006843100,29769.619515048606,29769.678910857812
1754006843400,29784.58121778832,29784.58280557544
1754006843700,29783.04640853329,29783.11475091489
1754006844000,29765.569657026874,29765.57659822635
1754006844300,29764.814683887667,29764.92212278157
1754006844600,29761.28462963314,29761.334704969653
1754006844900,29745.306970110785,29745.31004889178
1754006845200,29752.394128028835,29752.428984239
1754006845500,29749.951763610392,29749.99981004621
1754006845800,29750.761572616826,29750.801457215817
1754006846100,29753.206541356827,29753.241764527644
1754006846400,29751.84253008162,29751.850015696287
1754006846700,29767.81048549232,29767.84491655623
1754006847000,29759.40462634636,29759.44550270558
1754006847300,29754.252626491012,29754.25791322418
1754006847600,29757.06092392337,29757.073879625324
1754006847900,29764.271799171856,29764.339352538747
1754006848200,29763.825956347093,29763.865567334156
1754006848500,29753.656027713285,29753.676104612754
1754006848800,29760.79750499529,29760.801201564736
1754006849100,29765.7539644471,29765.773021514553
1754006849400,29783.971122644056,29784.038961436177
1754006849700,29782.73117913703,29782.74942544561
1754006850000,29785.319279679563,29785.459561519107
1754006850300,29779.387556994392,29779.401535836078
1754006850600,29766.529556141108,29766.539008455667
1754006850900,29769.19176423572,29769.222324517887
1754006851200,29776.48820074429,29776.637006146982
1754006851500,29764.81046447166,29764.966659499187
1754006851800,29757.57044314859,29757.591498714184
1754006852100,29753.758993484855,29753.767607003345
1754006852400,29761.535118262003,29761.56099502047
1754006852700,29758.900756372397,29758.914033192345
1754006853000,29761.214230677153,29761.38988541871
1754006853300,29756.27704285363,29756.49701254916
1754006853600,29754.982384746065,29755.04025820799
1754006853900,29748.61518961388,29748.684761048182
1754006854200,29726.925616558543,29726.989731087207
1754006854500,29728.22837878102,29728.293250755665
1754006854800,29731.75276175291,29731.900294740877
1754006855100,29715.066417958496,29715.123213962735
1754006855400,29712.994153899566,29713.038136586318
1754006855700,29710.0328055372,29710.05078799271
1754006856000,29700.429830888905,29700.48330679455
1754006856300,29695.650971983207,29695.779072886337
1754006856600,29680.573936508583,29680.58364253094
1754006856900,29682.274634407095,29682.517850758693
1754006857200,29694.531829932665,29694.538930002116
1754006857500,29684.155082065816,29684.197894557627
1754006857800,29680.425818389078,29680.518604744757
1754006858100,29690.457401454812,29690.637393442317
1754006858400,29694.787717196035,29694.801925638283
1754006858700,29690.141776942826,29690.16931330619
1754006859000,29680.603634972635,29680.62004125608
1754006859300,29684.335188422298,29684.33991159037
1754006859600,29682.130500284788,29682.208154882253
1754006859900,29689.14752907231,29689.168078308227
1754006860200,29672.67058275342,29672.72293900217
1754006860500,29684.61408709517,29684.62016616478
1754006860800,29680.2936349765,29680.30278121085
1754006861100,29685.9478616103,29686.04680600309
1754006861400,29681.33726283729,29681.408054494983
1754006861700,29667.360794520755,29667.462260371227
1754006862000,29662.636547457747,29662.719678789792
1754006862300,29655.9423462304,29655.96863233703
1754006862600,29649.074722780675,29649.217921819214
1754006862900,29658.26150236873,29658.286724974565
1754006863200,29665.717951801566,29665.73496534093
1754006863500,29665.126454320165,29665.141558034196
1754006863800,29665.946383341452,29665.997818503147
1754006864100,29662.279428656697,29662.31514395277
1754006864400,29665.19979520219,29665.219879042295
1754006864700,29673.618406008227,29673.637718128117
1754006865000,29669.57936093586,29669.59670179039
1754006865300,29671.64358703751,29671.651048150732
1754006865600,29666.743581013823,29666.852735007462
1754006865900,29663.998732234773,29664.03587162814
1754006866200,29674.682033717545,29674.822953755298
1754006866500,29651.34183737101,29651.36540122772
1754006866800,29652.45348737161,29652.455369414703
1754006867100,29646.040005536728,29646.07685058802
1754006867400,29628.729514828265,29628.81554790913
1754006867700,29626.459142449967,29626.469576462405
1754006868000,29628.382760069082,29628.469670913157
1754006868300,29632.495777572545,29632.53522084642
1754006868600,29616.693374468032,29616.70916482002
1754006868900,29636.942151325453,29637.080551546755
1754006869200,29638.10273721136,29638.122018706243
1754006869500,29639.92994674536,29639.942953112746
1754006869800,29649.11728254647,29649.200084265296
1754006870100,29654.845734165265,29654.942572667107
1754006870400,29661.607355441633,29661.63443606118
1754006870700,29676.73966729551,29676.804348158093
1754006871000,29657.456116194167,29657.487268796627
1754006871300,29667.843706633008,29667.99259596997
1754006871600,29665.000559592485,29665.028898473876
1754006871900,29669.612418846966,29669.636174874035
1754006872200,29677.242018904148,29677.249154055822
1754006872500,29671.126170454332,29671.20835884014
1754006872800,29672.270232452127,29672.349087166684
1754006873100,29677.431269172575,29677.451531389142
1754006873400,29680.02314203712,29680.14406811777
1754006873700,29682.790132821017,29682.80409610405
1754006874000,29673.946042793163,29673.96401890486
1754006874300,29659.60291741471,29659.702551703616
1754006874600,29649.548838652674,29649.56021080446
1754006874900,29653.05897101193,29653.120278267954
1754006875200,29684.777724179294,29684.833319183956
1754006875500,29688.40871572486,29688.427292432516
1754006875800,29685.091572339694,29685.097381109303
1754006876100,29686.159756675428,29686.29204835616
1754006876400,29695.68157280319,29695.733132982965
1754006876700,29701.352616268443,29701.422365562903
1754006877000,29686.83033330544,29686.850267021848
1754006877300,29701.058561491376,29701.064041990034
1754006877600,29698.764181168593,29698.779191040983
1754006877900,29708.738637653445,29708.753692321825
1754006878200,29689.58762665032,29689.59029945093
1754006878500,29675.558065108755,29675.611470578213
1754006878800,29681.65127901469,29681.671637006493
1754006879100,29663.881163183694,29663.930407029176
1754006879400,29668.441198214878,29668.45163519547
1754006879700,29670.818938693832,29670.842046299833
1754006880000,29673.5276454564,29673.5304613943
1754006880300,29677.16373559528,29677.297658082938
1754006880600,29676.929495866334,29676.978200239315
1754006880900,29681.511070102828,29681.53800939625
1754006881200,29677.328333717967,29677.370552311753
1754006881500,29681.114790803033,29681.185478264408
1754006881800,29703.245329091642,29703.331377058505
1754006882100,29714.457944922662,29714.53413736095
1754006882400,29719.698533736533,29719.728229630826
1754006882700,29722.137065411007,29722.17180842041
1754006883000,29717.9005863034,29717.938893736933
1754006883300,29718.66628784046,29718.688789462
1754006883600,29718.482394555107,29718.520406681313
1754006883900,29723.9172227482,29723.946293155324
1754006884200,29717.675849265142,29717.727795826846
1754006884500,29699.4495139693,29699.560751859983
1754006884800,29692.441706958598,29692.548840601703
1754006885100,29697.291448982174,29697.35193450787
1754006885400,29720.61696962645,29720.67672737307
1754006885700,29726.542589328885,29726.57105562903
1754006886000,29720.386390727217,29720.461521989622
1754006886300,29718.209632530135,29718.37116333791
1754006886600,29710.03901617855,29710.045146617213
1754006886900,29708.39222486728,29708.416796200578
1754006887200,29700.60736964552,29700.77086653976
1754006887500,29684.024078824863,29684.024794184064
1754006887800,29688.091740565964,29688.12798059971
1754006888100,29689.04419118063,29689.10849720358
1754006888400,29689.82848527433,29689.919305337993
1754006888700,29689.445978012092,29689.490729138564
1754006889000,29710.143495168602,29710.150685709035
1754006889300,29710.097261076786,29710.101933503698
1754006889600,29708.26350762842,29708.297827676673
1754006889900,29719.064315877353,29719.11842771106
1754006890200,29700.25235900311,29700.256378835085
1754006890500,29709.422931755245,29709.43503042239
1754006890800,29702.987871200778,29702.998281385793
1754006891100,29691.875140573866,29691.911971450172
1754006891400,29694.295274409855,29694.366461713948
1754006891700,29709.845214865054,29709.88016621316
1754006892000,29701.5634843341,29701.577378843456
1754006892300,29710.601525004353,29710.740913912257
1754006892600,29714.353713469234,29714.36674879745
1754006892900,29702.536472217867,29702.552306625254
1754006893200,29709.600330031015,29709.727012484847
1754006893500,29704.747996232865,29704.897345645346
1754006893800,29690.83562921466,29690.861069987342
1754006894100,29682.83244825876,29682.855273840043
1754006894400,29676.927859990665,29676.949034056404
1754006894700,29679.17920549518,29679.179513148832
1754006895000,29672.9812202759,29672.983887598057
1754006895300,29686.510775381026,29686.51615173912
1754006895600,29690.78502010769,29690.819718187628
1754006895900,29686.336386566112,29686.34583923133
1754006896200,29675.944793152088,29675.94518486026
1754006896500,29676.953332713216,29677.004522871684
1754006896800,29659.21564327348,29659.234796925903
1754006897100,29641.557368188118,29641.594537421803
1754006897400,29631.41619048453,29631.498590108356
1754006897700,29637.64617606615,29637.69193905753
1754006898000,29641.576974421583,29641.591489783645
1754006898300,29642.584854466582,29642.65853416498
1754006898600,29639.03759629,29639.05432740121
1754006898900,29619.43808909052,29619.528860346592
1754006899200,29616.14861153253,29616.167998941906
1754006899500,29601.70448519825,29601.726666517287
1754006899800,29603.915970319675,29603.944608744594
1754006900100,29608.498242908245,29608.510913122154
1754006900400,29607.63905436691,29607.76900888211
1754006900700,29610.39104835926,29610.493536619386
1754006901000,29613.267178388007,29613.285054244756
1754006901300,29616.461093083995,29616.502683690855
1754006901600,29618.228076967778,29618.26995301557
1754006901900,29614.662957452427,29614.687052606743
1754006902200,29600.666298374672,29600.713846530023
1754006902500,29605.48383755495,29605.513767287128
1754006902800,29619.091834734634,29619.103985759593
1754006903100,29625.18919636535,29625.231922325493
1754006903400,29626.294587920358,29626.361261982656
1754006903700,29630.83382425223,29630.89659899407
1754006904000,29626.762064573595,29626.793128733938
1754006904300,29631.72330318862,29631.738496977065
1754006904600,29625.03505552506,29625.038533426563
1754006904900,29624.27190893456,29624.37238095047
1754006905200,29644.377369086797,29644.40000991308
1754006905500,29651.98883193439,29652.037172894754
1754006905800,29663.122277457016,29663.129052849396
1754006906100,29656.38764405915,29656.391727909482
1754006906400,29650.229461871222,29650.307086727717
1754006906700,29649.55145071599,29649.652863381394
1754006907000,29654.044467768694,29654.08727608925
1754006907300,29654.49925752435,29654.54657415731
1754006907600,29663.93624426076,29664.14635175161
1754006907900,29655.577984163145,29655.581819819883
1754006908200,29669.4105801822,29669.423081883215
1754006908500,29677.78039553178,29677.80768047568
1754006908800,29669.337857815157,29669.464904721233
1754006909100,29675.094234957618,29675.10009166195
1754006909400,29672.105309824332,29672.151629945638
1754006909700,29682.33201137557,29682.333421360338
1754006910000,29677.180748514093,29677.182067856807
1754006910300,29679.54520741848,29679.5759641474
1754006910600,29684.175416350383,29684.238350402524
1754006910900,29660.523418378907,29660.543689984217
1754006911200,29641.423294721983,29641.430247918393
1754006911500,29641.69183848062,29641.71006999963
1754006911800,29643.46284408669,29643.53484264125
1754006912100,29652.586248964086,29652.711032386367
1754006912400,29655.654584876385,29655.75144848987
1754006912700,29641.834515908282,29641.868224892794
1754006913000,29643.1715685654,29643.216161332257
1754006913300,29638.791715841533,29638.79865630392
1754006913600,29638.303046976212,29638.324026392478
1754006913900,29630.735574386952,29630.82613239667
1754006914200,29634.47160481824,29634.61295930618
1754006914500,29621.274529079135,29621.319452665186
1754006914800,29609.901847485802,29609.93740286211
1754006915100,29594.09709460992,29594.270578448675
1754006915400,29610.800711232,29610.820999191896
1754006915700,29604.94278643683,29604.95865913708
1754006916000,29594.291265655775,29594.29183163761
1754006916300,29582.051456090765,29582.08803133699
1754006916600,29577.537972555485,29577.54356725919
1754006916900,29573.586433355857,29573.60226309955
1754006917200,29579.412040261428,29579.45455754274
1754006917500,29581.677221067563,29581.694493296753
1754006917800,29584.364386884237,29584.42048482742
1754006918100,29582.10386603608,29582.127991731264
1754006918400,29575.711152299373,29575.74765934935
1754006918700,29588.319996545833,29588.36148598561
1754006919000,29589.791607888263,29589.79777627199
1754006919300,29593.397825816955,29593.505850771366
1754006919600,29574.489782580804,29574.498130141616
1754006919900,29578.832052475293,29578.902537467344
1754006920200,29581.984919544706,29582.00677307024
1754006920500,29592.34409018187,29592.352107828003
1754006920800,29567.769756754817,29567.785365051328
1754006921100,29568.94255315352,29568.943097544794
1754006921400,29565.09849018852,29565.134580905422
1754006921700,29567.89323685628,29568.003599928834
1754006922000,29561.07409031664,29561.119936563624
1754006922300,29564.38613501687,29564.403768180364
1754006922600,29569.785768296755,29569.877926091645
1754006922900,29572.216635134097,29572.233977621112
1754006923200,29568.455086716,29568.45867332069
1754006923500,29566.04482743928,29566.080036333293
1754006923800,29560.819412015313,29560.915726794025
1754006924100,29563.0336979428,29563.050167773876
1754006924400,29552.459355989376,29552.64301177513
1754006924700,29539.171783320668,29539.18877250252
1754006925000,29550.934670841718,29551.00945405824
1754006925300,29534.237064943594,29534.261195625495
1754006925600,29533.698957596655,29533.70639266298
1754006925900,29518.797233489997,29519.000680073812
1754006926200,29517.43626805529,29517.50164264144
1754006926500,29508.096951281917,29508.12040940158
1754006926800,29509.642486906796,29509.663537786448
1754006927100,29501.94976636031,29501.96822202232
1754006927400,29491.651199022235,29491.719969140795
1754006927700,29490.31088851107,29490.35649955868
1754006928000,29502.03807464725,29502.150353878613
1754006928300,29506.789534662857,29506.81126939434
1754006928600,29505.948749736133,29505.964200274524
1754006928900,29496.266609438822,29496.283364901876
1754006929200,29497.087670836805,29497.142380097623
1754006929500,29499.834768459456,29499.869600471065
1754006929800,29492.92520722668,29492.938910487897
1754006930100,29502.99137780508,29503.02180327909
1754006930400,29500.54270248703,29500.551916176468
1754006930700,29501.37337956806,29501.517442851888
1754006931000,29498.432167744828,29498.466407506396
1754006931300,29494.05350130645,29494.07789256143
1754006931600,29494.642234330964,29494.65754734148
1754006931900,29500.152821953718,29500.256863298087
1754006932200,29501.750634279,29501.895780247323
1754006932500,29493.050078099317,29493.05394148724
1754006932800,29486.442948438675,29486.447151685137
1754006933100,29484.184952365133,29484.228182839026
1754006933400,29467.430036633377,29467.478085030656
1754006933700,29476.72369459481,29476.80552790135
1754006934000,29478.44999089928,29478.47429104367
1754006934300,29481.04179042995,29481.055999408778
1754006934600,29470.94879314583,29470.98145164295
1754006934900,29477.07215580474,29477.168807202357
1754006935200,29477.010145714365,29477.04272147456
1754006935500,29492.30134799005,29492.32549901932
1754006935800,29493.565452553597,29493.593395235595
1754006936100,29483.04429072571,29483.07754104543
1754006936400,29489.07559863221,29489.15545841137
1754006936700,29481.63205865023,29481.67681140856
1754006937000,29476.121065295352,29476.13158508386
1754006937300,29476.41208068564,29476.430173972247
1754006937600,29474.67176660066,29474.67684404961
1754006937900,29476.544605985135,29476.561463124006
1754006938200,29481.16618990829,29481.3155648924
1754006938500,29486.484585856855,29486.506116784058
1754006938800,29480.771878434043,29480.800899708975
1754006939100,29467.01735911052,29467.03253571852
1754006939400,29459.31603131459,29459.348045303257
1754006939700,29462.680324675264,29462.74421492835
1754006940000,29468.835159461505,29469.067338261837
1754006940300,29483.662134680715,29483.701292139885
1754006940600,29471.716560847595,29471.842153920607
1754006940900,29472.854273831723,29472.86632398555
1754006941200,29469.339802791463,29469.430321998912
1754006941500,29465.859881154116,29465.860634417637
1754006941800,29465.00037204396,29465.017983852533
1754006942100,29462.725358609623,29462.74888167129
1754006942400,29457.84582369642,29457.880014522794
1754006942700,29455.021000466175,29455.074274688322
1754006943000,29457.189555389134,29457.31110253448
1754006943300,29464.01893811526,29464.104273658486
1754006943600,29480.099163610517,29480.156944595503
1754006943900,29473.140629897753,29473.15437796514
1754006944200,29465.189499566917,29465.19894500815
1754006944500,29464.38163389028,29464.402502018067
1754006944800,29453.89877522459,29453.913058082566
1754006945100,29461.215199808197,29461.24029946525
1754006945400,29453.82363355236,29453.88130293446
1754006945700,29454.98828510819,29455.00226434765
1754006946000,29441.622406102255,29441.630129642686
1754006946300,29439.509351796725,29439.629135486713
1754006946600,29437.06282640351,29437.063678056875
1754006946900,29454.74997220358,29454.786607180024
1754006947200,29445.87695313663,29445.928661979135
1754006947500,29448.753682747963,29448.83063144391
1754006947800,29431.81737117941,29431.832128856822
1754006948100,29420.16115411469,29420.188601793965
1754006948400,29408.436452704318,29408.51299004709
1754006948700,29404.099827573165,29404.121068640783
1754006949000,29410.614293758652,29410.66296061091
1754006949300,29413.812992026367,29413.84186932545
1754006949600,29398.34453080406,29398.356722893484
1754006949900,29404.90555644987,29404.934444137747
1754006950200,29393.16554009042,29393.24033584573
1754006950500,29409.591607458122,29409.616050553534
1754006950800,29410.00998599967,29410.06828189356
1754006951100,29411.356797899618,29411.362970167476
1754006951400,29409.620534431517,29409.632311447393
1754006951700,29409.400251380866,29409.47718599582
1754006952000,29409.925162544863,29410.022711699985
1754006952300,29399.520755327023,29399.526384604862
1754006952600,29406.67038650604,29406.73231081733
1754006952900,29408.567996647987,29408.62079184098
1754006953200,29415.87118578435,29415.89061954789
1754006953500,29413.53658121821,29413.578420805232
1754006953800,29420.146611298012,29420.14715766267
1754006954100,29414.38848875818,29414.408639682435
1754006954400,29443.832481261055,29443.961253227488
1754006954700,29438.598912491547,29438.650092232554
1754006955000,29432.305828026347,29432.363411398797
1754006955300,29437.67752317708,29437.721492930606
1754006955600,29450.55489748495,29450.582191815367
1754006955900,29443.345224886514,29443.566403143188
1754006956200,29426.83197126614,29426.86126253566
1754006956500,29414.65228344472,29414.678121549896
1754006956800,29407.3680155545,29407.38579617021
1754006957100,29398.699007270774,29398.754514674856
1754006957400,29394.46899681371,29394.485247397737
1754006957700,29402.70594953896,29402.736717104995
1754006958000,29414.440598830264,29414.45142562375
1754006958300,29408.372625068114,29408.399245531837
1754006958600,29410.003932259246,29410.004929708663
1754006958900,29418.568312714713,29418.71158545527
1754006959200,29430.847941977354,29430.866544067812
1754006959500,29430.112092528798,29430.252844997653
1754006959800,29422.79360527538,29422.80774783509
1754006960100,29431.02097857882,29431.05985918402
1754006960400,29439.412202642718,29439.525491159377
1754006960700,29432.639978787436,29432.661208388392
1754006961000,29451.69701984365,29451.73099951789
1754006961300,29467.907296205158,29467.938904731076
1754006961600,29461.86058302857,29461.98746444166
1754006961900,29447.55302192608,29447.577559322086
1754006962200,29443.52976999522,29443.61513990204
1754006962500,29439.538687949716,29439.619542611064
1754006962800,29445.448524989974,29445.571346266654
1754006963100,29427.575709204957,29427.62753448418
1754006963400,29452.97169347572,29452.982272701203
1754006963700,29470.54815375824,29470.554759126957
1754006964000,29463.51064319833,29463.643013136032
1754006964300,29443.263606601875,29443.39657018894
1754006964600,29443.80798705214,29443.835545548514
1754006964900,29448.93176827421,29448.941656485855
1754006965200,29457.155207005024,29457.230850498287
1754006965500,29465.845093803655,29465.873489266603
1754006965800,29462.022706154203,29462.037853986025
1754006966100,29444.549184988387,29444.747431890206
1754006966400,29447.37620824882,29447.4160917734
1754006966700,29455.089021499447,29455.09754876888
1754006967000,29447.68137321899,29447.682361614738
1754006967300,29451.77444710535,29451.89521547726
1754006967600,29452.53742337879,29452.567831775053
1754006967900,29450.571949680525,29450.572917115263
1754006968200,29438.97508318689,29439.004435817693
1754006968500,29440.13753486908,29440.245754378648
1754006968800,29429.412546306452,29429.448331721705
1754006969100,29441.040000098685,29441.045813173412
1754006969400,29431.96984599472,29432.016694362883
1754006969700,29437.041928195653,29437.151931281795
1754006970000,29428.029495117727,29428.18833424538
1754006970300,29432.706544422595,29432.713763126332
1754006970600,29429.965333434702,29429.979712741013
1754006970900,29431.59958350269,29431.64679658375
1754006971200,29426.478619754536,29426.496089013872
1754006971500,29409.80104966611,29409.88865661591
1754006971800,29407.584144233824,29407.698866904142
